label,text
10,KESKO FOOD LTD PRESS RELEASE  AT  Kesko Food Ltd is launching a major TV campaign to recruit as many as one hundred new Kfood retailers 
7,Kesko has about  stores engaged in chain operations in the Nordic and Baltic countries  Russia  and Belarus 
7,Kirsi Rantanen was previously development director for HK Ruokatalo s poultry business 
7,Koduextra is operating a retail chain of  stores  controlled by Finnish NonFood Center KY  Rukax OY  and ScanTukka OY 
7,Koff s market share of the volume of the market was    Karhu s   
7,LÆnnen Tehtaat s Food Division was reorganised into two strategic business units  Apetit Frozen Foods and Jams  and Apetit Fish 
7,Last year  the firm also acquired Realprojekti Oy  a real estate development company  to advise CapMan on its property activities 
7,Later on  about  Finnishmade houses will be build in the area 
7,LemminkÆinen started the manufacture of roofing felt in  and the production of asphalt in the s 
7,Like all other mechanical pipettors from Biohit  also Proline Plus is CEIVD marked and comes with a year warranty 
7,LONDON  AFX   Intertek Group PLC  a testing and inspection company  said its commercial and electrical division has bought Finlandbased company Natlabs Oy from Etteplan Oyj for  mln eur in cash 
7,Loudeye Corp  up   at   Nokia Corp  down  cents at   Nokia agreed to buy the digital music distributor for   million 
7, A spokesperson told WWD to expect a  mix of clothing and home decor  
7, ADP News   Dec     Finnish powersupply solutions provider Efore Oyj  OMX  EFOV  said yesterday it opened a technology research and development  RD  laboratory at Helsinki University of Technology 
10, ADP News   Nov     Finnish powersupply solutions provider Efore Oyj  OMX  EFOV  announced today the launch of OPUS DC  the latest power system in its OPUS product line 
10, ADP News   Nov     Finnish cargo handling systems and services company Cargotec Oyj  OMX  CGCBV  said today that it acquired   stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli
7, ADP News   Nov     Finnish paper  packaging and forest products company Stora Enso Oyj  OMX  STERV  said today that it would invest EUR  million  USD  m  in the building of a power plant at its Ostroleka Mi
10, ADPnews   Nov     Four companies have agreed to buy for a combined SEK  billion  USD mEUR  m  all drug stores offered for sale as part of the restructuring of Swedish statedowned pharmacy monopoly Apoteket AB  t
7, The acquisition sum has not been disclosed  
7,Luna took fifth place on sixunder   a shot behind Spain s Beatriz Recari and Germany s Martina Eberl  while Welsh player Becky Brewerton was the highestplaced British finisher  sharing seventh place on threeunder  after shooting  
7,Maggie Ramsey s wait  and those of thousands of Oregon and Washington guides  anglers and others who flock to his frequent seminars  is nearly over 
7,MANAVIGATORNovember   Deal snapshot  SWEDISH PEAB BUYS EQUIPMENT RENTAL FIRM CRAMO Swedish construction company Peab AB  STO  PEAB B  announced the acquisition of equipment rental company Cramo Entreprenadmaskiner AB from Finnish group Cramo Oyj  HEL  CRAV  
7,Marathon now has a  percent stake in PLX  it said  according to Bloomberg 
7,Market data and analytics are derived from primary and secondary research 
10,Martela said plans to expand its recycled furniture business elsewhere in Finland  too 
7,May     CompaniesandMarketscom delivered by Newstex   This report provides key data and information on the meat  fish and poultry market in Finland 
7,Meanwhile  Alfa owns   of MegaFon through Altimo  and   of Turkcell via an   stake in Cukurova Holding 
7,Mercator will use the software for its logistic  retail and wholesale operations in Slovenia and its other markets in southeastern Europe 
7,MetsaBotnia will sell   of its stake in the Uruguayan companies and Metsaliitto    
1,Metso Foundries Jyvaskyla  Inc will begin personnel negotiations on temporary layoffs and personnel reductions in Jyvaskyla  Finland 
7,Metso Foundries Jyvaskyla Oy will discontinue production on this line by  September   the company said 
7,Metso Foundries Jyvaskyla Oy will discontinue production on this line by  September  
7,Metso Oyj said it has sold its spreader roll manufacturing business and related assets in the town of Nokia  southern Finland  to a group of Finnish investors  who will operate the business under the name of Finbow Oy 
10,Microsoft also churned up its courtship  agreeing to use the Navteq mapping service  which is offered by a company Nokia bought for   billion a few years ago 
7,Microsoft last week also issued the first patch for the Windows  operating system beta it had released days earlier 
7,More than  tonnes of asphalt mix will be used in the contract 
7,Mreal  which is part of Finnish paper maker Metsaliitto Group  is due to release its secondquarter report at around  EET on  August  
7,Mreal Corporation Stock Exchange Release  August  at  pm Mreal has received the EUR  million cash payment from Sappi Mreal Corporation  a part of MetsÆliitto Group  divested its Graphic Papers business to Sappi Limited at the end of  for EUR  million 
7,N  Group will pay EUR  m of the transaction price upon closing  and the remaining sum in  
1,National Conciliator Juhani Salonius  who met both parties on Wednesday  said they were too far apart in their views for him to propose mediation 
7,ND  Not disclosed 
7,Negotiations with representatives of the personnel regarding the restructuring process have now been ended 
7,Neither of the companies use genetically engineered soy at the moment 
7,Neste Oil will publish its third quarter  results on Friday   October  at approximately  am  EET  
7,New Delhi  Feb   Korteniemi Anneli  Helokunnas Tuija  Peltola Marjo  Keskinen Jukka  Salminen Jussi  Tusa Kia and Janhonen Risto of Nokia Telecommunications Oy  Espoo  Finland have developed cable adjustment device 
7,New Novator products are supposed to be exported 
10,New product launches in Finland will more than double from  
7,Niina Nenonen  Marimekko s current director for clothing  bags and accessories lines  will take up this role 
7,No changes in media activity were seen in October compared with September 
7,No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet 
7,No financial detail were available 
7,No financial details were revealed 
7,No financial information was provided 
7,No other ev devices were involved in this action 
7,Nokia is also negotiating the product portfolio of the new company 
7,Nordea Pankki Suomi Oyj  according to previously announced  has made forward contracts on Alma Media Corporation shares 
7,Nordea s chairman of the board Hans Dalborg has informed the nomination committee that he will not be up for reelection at the Annual General Meeting in  
7,Nordea was the cheapest also for a couple in their s with debt 
7,NORDIC BUSINESS REPORT January Efore Plc inaugurates new plant in Estonia   M COMMUNICATIONS LTD Finnish power electronics manufacturer Efore Plc said on Tuesday   January  that it was inaugurating its new plant in Parnu  Estonia 
